"";"X";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"4005";4005;"programa dos eua entrevista dilma e moro e fala sobre lava jato via exame";FALSE;0;NA;"2017-05-22 18:05:25";FALSE;NA;866716643799556096;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"valcris955";0;FALSE;FALSE;NA;NA
"4006";4006;"temer tambem clarou ingenuida so tem politicos ingenuos no brasil todos sabemos disso eu sei ble";FALSE;1;NA;"2017-05-22 18:05:24";FALSE;NA;866716640809021440;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"deinha_asl";0;FALSE;FALSE;NA;NA
"4007";4007;"rt lukashevchenkoo esse e o brasil";FALSE;0;NA;"2017-05-22 18:05:23";FALSE;NA;866716637382180864;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"20Natalhar";2;TRUE;FALSE;NA;NA
"4008";4008;"rt gtnmsp 52 coisas que voce nao sabia sobre a ditadura militar brasileira";FALSE;0;NA;"2017-05-22 18:05:22";FALSE;NA;866716632428761088;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Eh_vandalismx";42;TRUE;FALSE;NA;NA
"4009";4009;"rt golplacarj em 1968 o botafogo conquistou a taca brasil brasileirao da epoca e se tornou o primeiro clube carioca a conquistar um�";FALSE;0;NA;"2017-05-22 18:05:22";FALSE;NA;866716630130315264;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"shamiramoraes";71;TRUE;FALSE;NA;NA
"4010";4010;"rt leandravieiraa brasil um pais muito justo e mocratico kk";FALSE;0;NA;"2017-05-22 18:05:20";FALSE;NA;866716624702889984;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"giovannir_";13;TRUE;FALSE;NA;NA
"4011";4011;"rt joaoluisjr eleicoes indiretas para que o brasil nao pare fera o brasil nao so precisa parar como respirar tomar um banho telefon�";FALSE;0;NA;"2017-05-22 18:05:20";FALSE;NA;866716622207242240;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"jubiteras";1064;TRUE;FALSE;NA;NA
"4012";4012;"retweeted cbn cbnoficial gravador usado por joesley batista em conversa com temer nao esta no brasil";FALSE;0;NA;"2017-05-22 18:05:20";FALSE;NA;866716621607497728;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"djivanrodrigues";0;FALSE;FALSE;NA;NA
"4013";4013;"rt lauraabcarvalho temer conseguiu a proeza unir o brasil e dividir a gran midia";FALSE;0;NA;"2017-05-22 18:05:19";FALSE;NA;866716620613439488;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"mendes14";67;TRUE;FALSE;NA;NA
"4014";4014;"rt cynaramenezes quais as razoes ocultas para que o globo queira que temer saia e a folha queira que temer fique amor pelo brasil e que�";FALSE;0;NA;"2017-05-22 18:05:19";FALSE;NA;866716618721832960;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"AndreySarmento";213;TRUE;FALSE;NA;NA
"4015";4015;"rt jolinsil oantagonista enfim uma boa noticiaedu00a0u00bdu00b1u008fedu00a0u00bdu00b1u008fedu00a0u00bdu00b1u008f avante brasil";FALSE;0;NA;"2017-05-22 18:05:19";FALSE;NA;866716617610276864;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Leandroo_Pradoo";1;TRUE;FALSE;NA;NA
"4016";4016;"rt conversaafiada procurador da lava jato trabalha para a jbs";FALSE;0;NA;"2017-05-22 18:05:18";FALSE;NA;866716613738987520;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>";"Mariana23243840";158;TRUE;FALSE;NA;NA
"4017";4017;"rt criscardoso enquanto o brasil se encontra cabeca para baixo as gravacoes do filme mais esperado da minha�";FALSE;0;NA;"2017-05-22 18:05:18";FALSE;NA;866716613596389376;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"alicerqueira";13;TRUE;FALSE;NA;NA
"4018";4018;"rt garotabangtan eu me amo ame a si mesmo as gringas querendo ou nao o brasil sempre sera lembrado edu00a0u00bdu00b8u008d bbmas";FALSE;0;NA;"2017-05-22 18:05:18";FALSE;NA;866716613483139072;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"DhyKarolyne";443;TRUE;FALSE;NA;NA
"4019";4019;"rt doctorwhobrasil e nos estamos no 54 ano esperando o doutor aparecer em tela no brasil a espera continua hahaha";FALSE;0;NA;"2017-05-22 18:05:18";FALSE;NA;866716613411827712;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"angie___s";5;TRUE;FALSE;NA;NA
"4020";4020;"grata2000 cameraprive camgatasbrasil pandaoblog homemadmirador hahahha obgd meu bembju";FALSE;0;"grata2000";"2017-05-22 18:05:18";FALSE;866679078807588864;866716613097267200;2564075936;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"CrysHot1";0;FALSE;FALSE;NA;NA
"4021";4021;"rt lenapvcs bgl e nos volver o brasil pros indios e pedir sculpas";FALSE;0;NA;"2017-05-22 18:05:17";FALSE;NA;866716609590833152;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>";"Lenapvcs";5;TRUE;FALSE;NA;NA
"4022";4022;"rt estadao 30 presos fogem pedrinhas 2 morrem em troca tiros com agentes";FALSE;0;NA;"2017-05-22 18:05:16";FALSE;NA;866716608433192960;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"LaysaMeireles";28;TRUE;FALSE;NA;NA
"4023";4023;"rt exame em londres analista preve 100 chance temer cair gt";FALSE;0;NA;"2017-05-22 18:05:16";FALSE;NA;866716607195885568;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"vianadepinho";26;TRUE;FALSE;NA;NA
"4024";4024;"rt epocanegocios programa dos eua entrevista moro dilma e ltan e compara lava jato ao watergate";FALSE;0;NA;"2017-05-22 18:05:16";FALSE;NA;866716606352830464;NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"sukarno_cruz";6;TRUE;FALSE;NA;NA
"4025";4025;"rt prialcantara se fosse o seu ultimo dia como voce seria lembrado hoje estreia o filme antesqueeuva nos cinemas todo o brasil�";FALSE;0;NA;"2017-05-22 18:05:13";FALSE;NA;866716595015516160;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"arianacadelinha";443;TRUE;FALSE;NA;NA
"4026";4026;"rt lincolnpinheiro qdo investigarao o papel do cr� na organizacao as recompensas sao evintes 2 brasileiros no apito e 1 por fax https�";FALSE;0;NA;"2017-05-22 18:05:13";FALSE;NA;866716594503921664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"renatosf";18;TRUE;FALSE;NA;NA
"4027";4027;"rt joaoluisjr eleicoes indiretas para que o brasil nao pare fera o brasil nao so precisa parar como respirar tomar um banho telefon�";FALSE;0;NA;"2017-05-22 18:05:13";FALSE;NA;866716593765699584;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"annavoig_";1064;TRUE;FALSE;NA;NA
"4028";4028;"rt steveaoki brasilia sempre incrivel tocar em um pais tao contagiante como o brasil amo voces edu00a0u00bcedu00b7u00a7edu00a0u00bcedu00b7u00b7edu00a0u00bcedu00b7u00a7edu00a0u00bcedu00b7u00b7edu00a0u00bcedu00b7u00a7edu00a0u00bcedu00b7u00b7";FALSE;0;NA;"2017-05-22 18:05:13";FALSE;NA;866716593216270336;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"mohpreviero";1695;TRUE;FALSE;NA;NA
"4029";4029;"obrechts eikes e joesleys como surgem os bilionarios no brasil";FALSE;0;NA;"2017-05-22 18:05:12";FALSE;NA;866716591647576064;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"vianavisao1";0;FALSE;FALSE;NA;NA
"4030";4030;"trouxa aceitou trabalhar para primo corrupto u nisso o senador tem foro privilegiadovoce nao trouxa edu00a0u00beedu00b4u00a1 ";FALSE;2;NA;"2017-05-22 18:05:12";FALSE;NA;866716590791946240;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"BrothersDireita";3;FALSE;FALSE;NA;NA
"4031";4031;"brasil pressao para temer ixar o governo e staque na midia tradicional internacional";FALSE;5;NA;"2017-05-22 18:05:12";FALSE;NA;866716590703878144;NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"RenovaMidia";3;FALSE;FALSE;NA;NA
"4032";4032;"rt oglobopolitica vejo com preocupacao situacao no brasil diz presinte da argentina";FALSE;0;NA;"2017-05-22 18:05:12";FALSE;NA;866716587809792000;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Carlosasbr";6;TRUE;FALSE;NA;NA
"4033";4033;"quem po ser o novo presinte ate 2018";FALSE;0;NA;"2017-05-22 18:05:10";FALSE;NA;866716582915047424;NA;"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>";"PoliticasInfo";0;FALSE;FALSE;NA;NA
"4034";4034;"rt oglobopolitica operacao usada por temer como motivo para receber dono da jbs so ocorreu 10 dias apos encontro";FALSE;0;NA;"2017-05-22 18:05:10";FALSE;NA;866716582730485760;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"combateracismo";273;TRUE;FALSE;NA;NA
"4035";4035;"brasil e maior alvo ataques ddos na america latina";FALSE;0;NA;"2017-05-22 18:05:09";FALSE;NA;866716578691272704;NA;"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>";"convergencia";0;FALSE;FALSE;NA;NA
"4036";4036;"rt cleyton1991 vamos meu leaovamos vamos goleareu vou pra on voce for pra ver vc jogar meu coracao e do leao o rubronegro ma�";FALSE;0;NA;"2017-05-22 18:05:09";FALSE;NA;866716575688249344;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Cleyton_1991";1;TRUE;FALSE;NA;NA
"4037";4037;"atacar us e o mundo 90 mil divulgar livro em pleno horario trabalho enquanto brasil rrete nao tem preco";FALSE;0;NA;"2017-05-22 18:05:07";FALSE;NA;866716568876666880;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Focaremudar";0;FALSE;FALSE;NA;NA
"4038";4038;"rt tsavkko aecio solto temer solto lula solto 90 do congresso solto� e rafael braga preso retrato do brasil";FALSE;0;NA;"2017-05-22 18:05:07";FALSE;NA;866716567677140992;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"dedinskaya94";10;TRUE;FALSE;NA;NA
"4039";4039;"rt putadoferal homem da mala era assessor especial operador temer antes ir para a jbs ";FALSE;0;NA;"2017-05-22 18:05:06";FALSE;NA;866716565785509888;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"avelinneto";25;TRUE;FALSE;NA;NA
"4040";4040;"cheguei a conclusao que nao da para ser intolerante a lactose no brasil";FALSE;0;NA;"2017-05-22 18:05:06";FALSE;NA;866716563214303232;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"MandatoPatricia";0;FALSE;FALSE;NA;NA
"4041";4041;"rt ygorfremo primeira turma do curso ehferu041fagem com apenas 6 alunas se forma no brasil entenda";FALSE;0;NA;"2017-05-22 18:05:05";FALSE;NA;866716561364660224;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"crausando";235;TRUE;FALSE;NA;NA
"4042";4042;"gostei um vio youtube no hero acamia 2 episodio 8 21 brasil vs alemanha";FALSE;0;NA;"2017-05-22 18:05:04";FALSE;NA;866716558340616192;NA;"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>";"japayagami";0;FALSE;FALSE;NA;NA
"4043";4043;"transferir dinheiro pagar contas e fazer investimentos via celular sao atividas cada vez mais frequentes para";FALSE;0;NA;"2017-05-22 18:05:04";FALSE;NA;866716556365094912;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"queen_mob";0;FALSE;FALSE;NA;NA
"4044";4044;"webserie 10 mandamentos para o brasil que queremos nao existe missao mais importante a ser empreendida do que a";FALSE;0;NA;"2017-05-22 18:05:03";FALSE;NA;866716553412308992;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"CLP_Brasil";0;FALSE;FALSE;NA;NA
"4045";4045;"aqui no brasil o fim do presincialismo via rbrasil";FALSE;0;NA;"2017-05-22 18:05:03";FALSE;NA;866716552367927296;NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"jaimegarciadia5";0;FALSE;FALSE;NA;NA
"4046";4046;"procurase vivo ou morto diz lula a moro em ataque a imprensa via exame";FALSE;8;NA;"2017-05-22 18:05:03";FALSE;NA;866716552158117888;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"jefer234";5;FALSE;FALSE;NA;NA
"4047";4047;"segundo lator para evitar o apoio do pmdb a aecio em 2014 a jbs gastou r 58 milhoes �";FALSE;5;NA;"2017-05-22 18:05:03";TRUE;NA;866716551461953536;NA;"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>";"apyus";4;FALSE;FALSE;NA;NA
"4048";4048;"parece um paraiso do lado do inferno brasil muito morno edu00a0u00bcedu00beu00b5";FALSE;1;NA;"2017-05-22 18:05:03";FALSE;NA;866716551453474816;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"gabbyzzinha_";0;FALSE;FALSE;NA;NA
"4049";4049;"rt lilianaharley valeu a pena passar os dias e as noites a votar sou a mae mais orgulhosa ste mundo todinho  portugal and brasil to b�";FALSE;0;NA;"2017-05-22 18:05:02";FALSE;NA;866716549561942016;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"carolluli3";8;TRUE;FALSE;NA;NA
"4050";4050;"aqui no brasil nao seria correto com o pais o psdb ixar o governo temer diz alckmin noticias via rbrasil";FALSE;0;NA;"2017-05-22 18:05:02";FALSE;NA;866716548450455552;NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"jaimegarciadia5";0;FALSE;FALSE;NA;NA
"4051";4051;"aqui no brasil analista preve 100 chance temer cair antes do fim do mandato via rbrasil";FALSE;0;NA;"2017-05-22 18:05:01";FALSE;NA;866716545086627840;NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"jaimegarciadia5";0;FALSE;FALSE;NA;NA
"4052";4052;"rt maisasilva no vio hoje quero trazer uma mensagem diferente e se nao houvesse amanha  antesqueeuva estreia hoje nos cinemas �";FALSE;0;NA;"2017-05-22 18:05:01";FALSE;NA;866716544742674432;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"arianacadelinha";207;TRUE;FALSE;NA;NA
"4053";4053;"crise po atrasar reforma da previncia admite meirelles";FALSE;2;NA;"2017-05-22 18:05:01";FALSE;NA;866716544499421184;NA;"<a href=""http://www.radiometropole.com.br"" rel=""nofollow"">Grupo Metr�pole</a>";"GrupoMetropole";1;FALSE;FALSE;NA;NA
"4054";4054;"rt leogomi robinho fred rafa moura otero cazares luan se emprestar maicosuel ao inter atletico ficaria com 6 opcoes ofensivas na�";FALSE;0;NA;"2017-05-22 18:05:01";FALSE;NA;866716542649741312;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"pires_magela";63;TRUE;FALSE;NA;NA
"4055";4055;"aqui no brasil pressionada por temer fiesp se reune hoje para finir posicao sobre renuncia agencia estado via�";FALSE;0;NA;"2017-05-22 18:05:01";FALSE;NA;866716542356074496;NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"jaimegarciadia5";0;FALSE;FALSE;NA;NA
"4056";4056;"aqui no brasil relator quer aproveitar crise para aprovar reforma politica via rbrasil";FALSE;0;NA;"2017-05-22 18:05:00";FALSE;NA;866716540225413120;NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"jaimegarciadia5";0;FALSE;FALSE;NA;NA
"4057";4057;"aqui no brasil menos 30 parlamentares participaram encontro com temer so um tucano veja lista dos presente�";FALSE;0;NA;"2017-05-22 18:05:00";FALSE;NA;866716538342182912;NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"jaimegarciadia5";0;FALSE;FALSE;NA;NA
"4058";4058;"aqui no brasil 44 marcasempresas pertecentes a holding dona da jbs havaianas a banco original a vigor latic�";FALSE;0;NA;"2017-05-22 18:04:59";FALSE;NA;866716536505065472;NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"jaimegarciadia5";0;FALSE;FALSE;NA;NA
"4059";4059;"aqui no brasil acoes da jbs caem quase 20 nesta segunda via rbrasil";FALSE;0;NA;"2017-05-22 18:04:59";FALSE;NA;866716534743457792;NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"jaimegarciadia5";0;FALSE;FALSE;NA;NA
"4060";4060;"vem meu samba brasil";FALSE;0;NA;"2017-05-22 18:04:59";FALSE;NA;866716534168850432;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"miIeynroses";0;FALSE;FALSE;NA;NA
"4061";4061;"rt givemejeon quero ver qnd min yoongi souber q o brasil foi oq mais voto maior stan do brasil po entra min yoongi";FALSE;0;NA;"2017-05-22 18:04:59";FALSE;NA;866716533472591872;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"myoongiwz";135;TRUE;FALSE;NA;NA
"4062";4062;"rt berriel eis o exato momento em que o brasil comecou a melhorar";FALSE;0;NA;"2017-05-22 18:04:58";FALSE;NA;866716532700844032;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"eloisalves";134;TRUE;FALSE;NA;NA
"4063";4063;"aqui no brasil como lula e dilma o temer tambem �nao sabia� politica via rbrasil";FALSE;0;NA;"2017-05-22 18:04:58";FALSE;NA;866716532218490880;NA;"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>";"jaimegarciadia5";0;FALSE;FALSE;NA;NA
"4064";4064;"brasil afundado num caos e molejo e o tchan anunciando uma nova volta e muita sgraca pra um pais so oremos";FALSE;0;NA;"2017-05-22 18:04:57";FALSE;NA;866716525662752768;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"CothyNunes";0;FALSE;FALSE;NA;NA
"4065";4065;"rt jornaloglobo meu filho esta preso por lealda a voce diz pai frerico pacheco para aecio neves https�";FALSE;0;NA;"2017-05-22 18:04:56";FALSE;NA;866716522286374912;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"glaucioestevao";71;TRUE;FALSE;NA;NA
"4066";4066;"rt movavantebrasil fesa joesley batista diz que o gravador esta fora do brasil alem tudo o gravador nao esta com a pf tudo erra�";FALSE;0;NA;"2017-05-22 18:04:56";FALSE;NA;866716522215026688;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"GersonGhiggi";56;TRUE;FALSE;NA;NA
"4067";4067;"rt jaitanespindol im at banco do brasil fab 2 comar 42358 in recife pernambuco w fabiano57409540 https�";FALSE;0;NA;"2017-05-22 18:04:55";FALSE;NA;866716517232201728;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Henriqu39285683";1;TRUE;FALSE;NA;NA
"4068";4068;"98 se tivesse uma con the 100 no brasil voce iria";FALSE;1;"lindzzmorley";"2017-05-22 18:04:53";FALSE;866679991219736576;866716509879623680;830615622815981568;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"lindzzmorley";0;FALSE;FALSE;NA;NA
"4069";4069;"rt camilacabellobr i have questions teve seu but mais alto no spotify do brasil em 50 com quase 100 mil reproducoes ontem https�";FALSE;0;NA;"2017-05-22 18:04:52";FALSE;NA;866716504137584640;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"fucklauren96";264;TRUE;FALSE;NA;NA
"4070";4070;"rt ygorfremo primeira turma do curso ehferu041fagem com apenas 6 alunas se forma no brasil entenda";FALSE;0;NA;"2017-05-22 18:04:50";FALSE;NA;866716497720352768;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"namjinstill";235;TRUE;FALSE;NA;NA
"4071";4071;"rt brehenrique o brasil acabou sobe os creditos";FALSE;0;NA;"2017-05-22 18:04:50";FALSE;NA;866716496097103872;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"winchesterleto";51954;TRUE;FALSE;NA;NA
"4072";4072;"rt uolnoticias empreendor negro tem credito negado 3 vezes mais do que branco no brasil";FALSE;0;NA;"2017-05-22 18:04:49";FALSE;NA;866716495228915712;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"keepawaywhite";82;TRUE;FALSE;NA;NA
"4073";4073;"chloe a menina do meme esta no brasil e vai se encontrar com a giovanna do forninho";FALSE;43;NA;"2017-05-22 18:04:49";FALSE;NA;866716494692057088;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ZIPERATlVO";11;FALSE;FALSE;NA;NA
"4074";4074;"farcry 5 no velho oeste sensacional boa ubisoftbrasil";FALSE;0;NA;"2017-05-22 18:04:49";FALSE;NA;866716493609938944;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"lucdecarlo";0;FALSE;FALSE;NA;NA
"4075";4075;"ola uberbrasil todos os dias recebo 4 a 5 sms me convidando pra ser um motorista do uber como faco para que isso pare";FALSE;0;NA;"2017-05-22 18:04:49";FALSE;NA;866716492213125120;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"wmbr7";0;FALSE;FALSE;NA;NA
"4076";4076;"rt stylinsotrouble liam interagindo com fas seguindo fas lembrando do brasil vc quer harry styles";FALSE;0;NA;"2017-05-22 18:04:49";FALSE;NA;866716491596660736;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"houisevil";36;TRUE;FALSE;NA;NA
"4077";4077;"rt fredfrm sconto no ingresso consulado do galo e parana clube fazem parceria na copa do brasil via jornalhoj�";FALSE;0;NA;"2017-05-22 18:04:49";FALSE;NA;866716491349098496;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"pires_magela";29;TRUE;FALSE;NA;NA
"4078";4078;"rt claudiabistao pois e e os tolinhos plantao achando que a saida do presinte temer e uma coisa boa para o brasil";FALSE;0;NA;"2017-05-22 18:04:48";FALSE;NA;866716487750438912;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"100Marco100";40;TRUE;FALSE;NA;NA
"4079";4079;"rt cynaramenezes quais as razoes ocultas para que o globo queira que temer saia e a folha queira que temer fique amor pelo brasil e que�";FALSE;0;NA;"2017-05-22 18:04:47";FALSE;NA;866716482931175424;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"p4rthur";213;TRUE;FALSE;NA;NA
"4080";4080;"rt euidiotices carteiras das escolas japao brasil";FALSE;0;NA;"2017-05-22 18:04:46";FALSE;NA;866716479915528192;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Leticiaolv_";1480;TRUE;FALSE;NA;NA
"4081";4081;"rt papelpop chloe a do meme esta no brasil e vai se encontrar com a giovanna do forninho";FALSE;0;NA;"2017-05-22 18:04:46";FALSE;NA;866716479672266752;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"niaboktruk";147;TRUE;FALSE;NA;NA
"4082";4082;"rt cbnoficial gravador usado por joesley batista em conversa com temer nao esta no brasil politica policia ht�";FALSE;0;NA;"2017-05-22 18:04:46";FALSE;NA;866716479206633472;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"djivanrodrigues";14;TRUE;FALSE;NA;NA
"4083";4083;"o brasil smoronando e o sr putado preocupado com a minha punheta ah va";FALSE;0;NA;"2017-05-22 18:04:45";FALSE;NA;866716478057349120;NA;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>";"yourrro";0;FALSE;FALSE;NA;NA
"4084";4084;"rt cynaramenezes quais as razoes ocultas para que o globo queira que temer saia e a folha queira que temer fique amor pelo brasil e que�";FALSE;0;NA;"2017-05-22 18:04:45";FALSE;NA;866716477243748352;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>";"palas_athenada";213;TRUE;FALSE;NA;NA
"4085";4085;"rt tonhodrinks o maduro esta pedindo diretas no brasil isso e suficiente pra vc saber q ta errado";FALSE;0;NA;"2017-05-22 18:04:45";FALSE;NA;866716476769787904;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"armando_neto26";280;TRUE;FALSE;NA;NA
"4086";4086;"rt fernandagorito o brasil em caos e o cara preocupado com a punheta dos outros pqp";FALSE;0;NA;"2017-05-22 18:04:44";FALSE;NA;866716474190200832;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"guilhermefm88";2;TRUE;FALSE;NA;NA
"4087";4087;"a solucao mais prunte para o brasil carmen na presincia e meirelles na fazenda";FALSE;0;NA;"2017-05-22 18:04:44";FALSE;NA;866716471430455296;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"zazaumatos";0;FALSE;FALSE;NA;NA
"4088";4088;"pvasco o rafa silva ja esta no brasil ele po voltar para o vasco ";FALSE;1;"PDE_Vasco";"2017-05-22 18:04:43";FALSE;866715220651237376;866716469261893632;3243391768;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>";"VitorCRVG_VL";0;FALSE;FALSE;NA;NA
"4089";4089;"rt epocanegocios justica adia poimentos latores da jbs na operacao bullish";FALSE;0;NA;"2017-05-22 18:04:42";FALSE;NA;866716462068662272;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"TentoVerAlem";1;TRUE;FALSE;NA;NA
"4090";4090;"rt joaoluisjr eleicoes indiretas para que o brasil nao pare fera o brasil nao so precisa parar como respirar tomar um banho telefon�";FALSE;0;NA;"2017-05-22 18:04:41";FALSE;NA;866716460625907712;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"berserkx33";1064;TRUE;FALSE;NA;NA
"4091";4091;"brunamercon todos nos brasil";FALSE;0;"BrunaMercon";"2017-05-22 18:04:41";FALSE;866714807415820288;866716459669626880;331285109;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"edsonarrudaa";0;FALSE;FALSE;NA;NA
